Date,Open,High,Low,Close,Adj Close,Volume
2000-05-22,362000.000000,369500.000000,338000.000000,350000.000000,193380.703125,452000
2000-05-23,339000.000000,359000.000000,337000.000000,338000.000000,186750.515625,402600
2000-05-24,331000.000000,342000.000000,309500.000000,328000.000000,181225.390625,293000
2000-05-25,365000.000000,371000.000000,339000.000000,355000.000000,196143.375000,466100
2000-05-26,353000.000000,355000.000000,341000.000000,345000.000000,190618.171875,285000
2000-05-29,332000.000000,347000.000000,332000.000000,337000.000000,186198.015625,163900
2000-05-30,337000.000000,337000.000000,337000.000000,337000.000000,186198.015625,0
2000-05-31,361000.000000,385000.000000,354000.000000,385000.000000,212718.781250,532800
2000-06-01,379000.000000,409000.000000,376000.000000,406000.000000,224321.640625,550000
2000-06-02,416000.000000,426000.000000,394000.000000,398000.000000,219901.531250,510000
2000-06-05,418000.000000,418000.000000,389000.000000,394000.000000,217691.437500,298400
2000-06-06,394000.000000,394000.000000,394000.000000,394000.000000,217691.437500,0
2000-06-07,390000.000000,400000.000000,383000.000000,400000.000000,221006.531250,344400
2000-06-08,400000.000000,400000.000000,375000.000000,377000.000000,208298.687500,395800
2000-06-09,371000.000000,399500.000000,371000.000000,399000.000000,220454.015625,440700
2000-06-12,395000.000000,400000.000000,392000.000000,395000.000000,218243.968750,218700
2000-06-13,393000.000000,393000.000000,380000.000000,384000.000000,212166.250000,187600
2000-06-14,384500.000000,387000.000000,366500.000000,376000.000000,207746.187500,295200
2000-06-15,379500.000000,379500.000000,356500.000000,357500.000000,197524.593750,352600
2000-06-16,348000.000000,357500.000000,347000.000000,352000.000000,194485.765625,271700
2000-06-19,344000.000000,366500.000000,343000.000000,355000.000000,196143.375000,189600
2000-06-20,356000.000000,364000.000000,353500.000000,359500.000000,198629.593750,162200
2000-06-21,363000.000000,364500.000000,356000.000000,358500.000000,198077.109375,144000
2000-06-22,363000.000000,370000.000000,350500.000000,360000.000000,198905.921875,180000
2000-06-23,350000.000000,354000.000000,348000.000000,352000.000000,194485.765625,155700
2000-06-26,348000.000000,356000.000000,344000.000000,356000.000000,196695.859375,118200
2000-06-27,356000.000000,359500.000000,352500.000000,355000.000000,196143.375000,123100
2000-06-28,351000.000000,359000.000000,345500.000000,355000.000000,196143.375000,301000
2000-06-29,362000.000000,376000.000000,356500.000000,368500.000000,203602.296875,336600
2000-06-30,361500.000000,370000.000000,360000.000000,365000.000000,201668.500000,201900
2000-07-03,363000.000000,375000.000000,360000.000000,368000.000000,203326.046875,228100
2000-07-04,370000.000000,372000.000000,353000.000000,358000.000000,197800.859375,157200
2000-07-05,356000.000000,365000.000000,354500.000000,364500.000000,201392.218750,113500
2000-07-06,360000.000000,373000.000000,355500.000000,371000.000000,204983.562500,180700
2000-07-07,372000.000000,378500.000000,369000.000000,371000.000000,204983.562500,164000
2000-07-10,373000.000000,388500.000000,373000.000000,376500.000000,208022.437500,247900
2000-07-11,382000.000000,382000.000000,367000.000000,367000.000000,202773.531250,156400
2000-07-12,363000.000000,370000.000000,363000.000000,364500.000000,201392.218750,117200
2000-07-13,369500.000000,381000.000000,366500.000000,379000.000000,209403.718750,268600
2000-07-14,384000.000000,387000.000000,377000.000000,378000.000000,208851.203125,219900
2000-07-17,378000.000000,378000.000000,378000.000000,378000.000000,208851.203125,0
2000-07-18,378000.000000,385000.000000,372000.000000,379000.000000,209403.718750,141500
2000-07-19,378000.000000,385000.000000,372000.000000,379000.000000,209403.718750,141500
2000-07-20,370000.000000,376000.000000,365000.000000,370000.000000,204431.078125,141700
2000-07-21,375000.000000,375000.000000,367000.000000,369500.000000,204154.796875,101900
2000-07-24,360000.000000,362000.000000,339000.000000,344500.000000,190341.890625,129700
2000-07-25,339000.000000,350000.000000,334500.000000,346000.000000,191170.687500,139100
2000-07-26,346000.000000,346000.000000,320000.000000,339000.000000,187303.078125,207300
2000-07-27,331000.000000,334500.000000,318000.000000,320000.000000,176805.250000,205100
2000-07-28,292000.000000,300000.000000,279000.000000,279000.000000,154152.078125,385300
2000-07-31,275000.000000,279000.000000,260000.000000,278000.000000,153599.546875,356200
2000-08-01,275000.000000,292000.000000,269000.000000,290000.000000,160229.734375,393700
2000-08-02,287000.000000,296500.000000,282000.000000,294500.000000,162716.078125,194300
2000-08-03,294000.000000,297500.000000,290000.000000,292000.000000,161334.765625,160700
2000-08-04,287500.000000,290000.000000,274000.000000,280000.000000,154704.546875,216900
2000-08-07,263000.000000,269000.000000,250500.000000,250500.000000,138405.343750,294300
2000-08-08,247500.000000,254000.000000,236000.000000,239000.000000,132051.390625,394900
2000-08-09,251000.000000,274500.000000,246000.000000,274500.000000,151665.750000,539100
2000-08-10,275000.000000,286500.000000,261000.000000,286500.000000,158295.906250,559100
2000-08-11,276000.000000,295000.000000,275000.000000,289500.000000,159953.484375,384700
2000-08-14,298000.000000,299000.000000,285000.000000,288000.000000,159124.703125,177800
2000-08-15,288000.000000,288000.000000,288000.000000,288000.000000,159124.703125,0
2000-08-16,285000.000000,295000.000000,285000.000000,293000.000000,161887.265625,175700
2000-08-17,290000.000000,292000.000000,283000.000000,285000.000000,157467.156250,139400
2000-08-18,279000.000000,285000.000000,263000.000000,267000.000000,147521.859375,279700
2000-08-21,260000.000000,265500.000000,250500.000000,253000.000000,139786.640625,266600
2000-08-22,255000.000000,271000.000000,255000.000000,262500.000000,145035.562500,204600
2000-08-23,257000.000000,262000.000000,253000.000000,255000.000000,140891.687500,145100
2000-08-24,250000.000000,259500.000000,239000.000000,250000.000000,138129.109375,428500
2000-08-25,252000.000000,255500.000000,245000.000000,255000.000000,140891.687500,222800
2000-08-28,257000.000000,264000.000000,253000.000000,262500.000000,145035.562500,169200
2000-08-29,263000.000000,266500.000000,254000.000000,262000.000000,144759.296875,174300
2000-08-30,262000.000000,262000.000000,255500.000000,256000.000000,141444.203125,118000
2000-08-31,254000.000000,254000.000000,241500.000000,244000.000000,134814.015625,239100
2000-09-01,247000.000000,249500.000000,239500.000000,241000.000000,133156.437500,211900
2000-09-04,236000.000000,243500.000000,236000.000000,238500.000000,131775.156250,148000
2000-09-05,235500.000000,243000.000000,229000.000000,233000.000000,128736.312500,329700
2000-09-06,231000.000000,244000.000000,229500.000000,236000.000000,130393.859375,195600
2000-09-07,227000.000000,233000.000000,221500.000000,231000.000000,127631.281250,234100
2000-09-08,230000.000000,235000.000000,221000.000000,224000.000000,123763.648438,291800
2000-09-11,224000.000000,224000.000000,224000.000000,224000.000000,123763.648438,0
2000-09-12,224000.000000,224000.000000,224000.000000,224000.000000,123763.648438,0
2000-09-13,224000.000000,224000.000000,224000.000000,224000.000000,123763.648438,0
2000-09-14,215000.000000,227000.000000,212500.000000,227000.000000,125421.195313,434500
2000-09-15,227000.000000,232000.000000,215000.000000,225000.000000,124316.179688,266400
2000-09-18,212000.000000,222000.000000,198000.000000,216000.000000,119343.523438,252900
2000-09-19,216000.000000,239000.000000,210500.000000,229000.000000,126526.226563,375700
